RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
32,HDMI,0.0,0.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,DVD Yazıcı,DVD Yazıcı,,8 GB,Siyah,Yok,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,6.199
16,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Gümüş,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,7.899
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,Full HD,,,Yok,Q Türkçe,Ofis - İş,DVD RW,,,8 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,1.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.699
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,,16 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,12.249
32,HDMI,1.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Numerik Tuşlu Aydınlatmalı,Tasarım,DVD Yazıcı,DVD Yazıcı,IPS,16 GB,Gümüş,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Tasarım,0.0,7.599
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB ve altı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,21.900
32,HDMI,0.0,0.0,0.0,"14,1 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,32 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,4.699
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB,0.0,1.0,0.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,Yok,,,8 GB,Gümüş,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,"7.339,90"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Numerik Tuşlu,Ofis - İş,DVD Yazıcı,,,8 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,"6.899,99"
32,HDMI,0.0,0.0,0.0,"11,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,,Var,,64 GB,Q Türkçe,Ev - Okul,Yok,,,2 GB,Siyah,32 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,64 GB,0.0,Ev - Okul,0.0,2.189
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,5.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,1 TB,1 TB,Q Türkçe,Ofis - İş,Yok,,,12 GB,Siyah,128 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,7.899
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Oyun,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Oyun,0.0,8.250
32,HDMI,0.0,0.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,1 TB,Q Türkçe,Ofis - İş,DVD Okuyucu,,,8 GB,Siyah,Yok,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,"5.030,97"
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,DVD RW,,TN,8 GB,Mavi,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.699
32,HDMI,0.0,0.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,4 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,4.449
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Beyaz,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.249
32,HDMI,0.0,0.0,0.0,"13,3 inç",0.0,4 GB ve altı,1.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Aydınlatmalı,Ofis - İş,Yok,,,24 GB,Siyah,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,1.0,Ofis - İş,0.0,18.999
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,,8 GB,Gümüş,240 GB,,,2880 x 1800,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"6.875,99"
8,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,DVD Yazıcı,,,4 GB,Siyah,128 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.899
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,256 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ofis - İş,0.0,"7.301,70"
32,HDMI,0.0,0.0,0.0,"15,4 inç",0.0,2 GB,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.699
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,,,Var,,1 TB,Q Türkçe,Oyun,Yok,,IPS,64 GB,,Yok,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,17.249
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Ofis - İş,Yok,,IPS,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,7.199
32,HDMI,0.0,1.0,0.0,"14,1 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"9.194,70"
16,HDMI,1.0,0.0,1.0,"12,2 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,HD Ready,,,Yok,Q İngilizce,Ofis - İş,Yok,,IPS,16 GB,Gri,1 TB,,QHD,2736 x 1824,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,18.870
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,"5.999,99"
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.649
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,12.191
16,HDMI,0.0,0.0,1.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Tasarım,Yok,,IPS,8 GB,Gümüş,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Tasarım,0.0,7.199
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Oyun,Yok,,IPS,32 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,23.699
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,17.839
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,DVD Okuyucu,DVD Yazıcı,,4 GB,Gri,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,"6.889,99"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"20.577,01"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,5.099
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB ve altı,0.0,0.0,1.0,Distribütör Garantili,,,,16 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,16 GB,0.0,Ofis - İş,0.0,16.719
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,9.199
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,7.549
16,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1366 x 768,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,"5.099,90"
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Numerik Tuşlu,Ofis - İş,Yok,,,8 GB,Siyah,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,5.849
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,2 GB,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,12 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,"7.155,45"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,Yok,,,32 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,18.870
32,HDMI,0.0,0.0,1.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,128 GB,Q Türkçe,Ofis - İş,Yok,,,4 GB,Gri,128 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,128 GB,0.0,Ofis - İş,0.0,"6.599,99"
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Casper Türkiye Garantili,,Var,,1 TB,Q Türkçe,Oyun,Yok,,IPS,32 GB,,500 GB,,Full HD (FHD),1920 x 1080,0.0,1.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,16.199
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.049
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,240 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,"8.199,99"
16,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,1.0,0.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,7.099
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,4.919
32,HDMI,0.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,HD Ready,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,4 GB,Gümüş,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,4.200
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,7.100
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,16 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,8.899
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,IPS,16 GB,,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,11.469
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlar Yok,Ofis - İş,Yok,,IPS,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,9.050
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,,480 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,14.699
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,64 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.649
32,HDMI,0.0,1.0,1.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,8.999
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,0.0,0.0,1.0,Distribütör Garantili,,,,,,Ev - Okul,,,,16 GB,Gri,,,Full HD (FHD),,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,16.949
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,,,IPS,8 GB,,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,10.469
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Pembe,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"10.496,49"
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,,,IPS,16 GB,,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,11.279
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Casper Türkiye Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,,500 GB,,Full HD (FHD),1920 x 1080,0.0,1.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,15.199
32,HDMI,0.0,1.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Siyah,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,5.199
32,HDMI,0.0,1.0,0.0,"17,3 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,,,IPS,8 GB,,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,10.809
32,HDMI,0.0,0.0,0.0,14 inç,0.0,4 GB,1.0,1.0,0.0,Distribütör Garantili,,,,16 GB,Q İngilizce,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,16 GB,0.0,Ofis - İş,0.0,"11.569,14"
16,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,6.699
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ev - Okul,Yok,,TN,4 GB,Siyah,256 GB,,QHD,1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,4.799
32,HDMI,1.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,4 GB,Q Türkçe,Ev - Okul,Yok,,TN,4 GB,Gri,256 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,4 GB,0.0,Ev - Okul,0.0,5.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,6 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Numerik Tuşlu Aydınlatmalı,Oyun,Yok,,IPS,16 GB,Gri,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,14.499
32,HDMI,0.0,0.0,0.0,"11,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,İthalatçı Garantili,,Var,,32 GB,Q Türkçe,Ofis - İş,Yok,,,2 GB,Siyah,32 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,32 GB,0.0,Ofis - İş,0.0,2.239
32,HDMI,1.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,Yok,,256 GB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gümüş,256 GB,,,1366 x 768,0.0,0.0,0.0,0.0,1.0,256 GB,0.0,Ofis - İş,0.0,5.450
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,İthalatçı Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,1 TB,,,1920 x 1200,0.0,0.0,0.0,1.0,1.0,Yok,1.0,Ofis - İş,0.0,"24.149,01"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,,Yok,Q Türkçe,Oyun,Yok,,IPS,16 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Oyun,0.0,9.199
32,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Siyah,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,0.0,"6.449,99"
32,HDMI,0.0,0.0,0.0,14 inç,0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,256 GB,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,256 GB,,,1366 x 768,0.0,0.0,0.0,1.0,1.0,256 GB,0.0,Ev - Okul,1.0,"4.699,90"
4,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,HD Ready,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,4 GB,,240 GB,,HD Ready (HD),1366 x 768,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ofis - İş,0.0,4.899
32,HDMI,0.0,1.0,0.0,"15,6 inç",1.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,Var,,512 GB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ofis - İş,0.0,"7.199,99"
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,4 GB,0.0,0.0,1.0,Distribütör Garantili,,Var,1 TB,1 TB,Q Türkçe,Oyun,Yok,,IPS,16 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,9.499
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gümüş,256 GB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,Yok,0.0,Ev - Okul,0.0,5.399
8,HDMI,0.0,0.0,0.0,"15,6 inç",0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,HD Ready,Var,250 GB,8 GB,Q Türkçe,Ofis - İş,Yok,DVD Yazıcı,TN,8 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,0.0,0.0,0.0,1.0,0.0,8 GB,0.0,Ofis - İş,0.0,6.899
32,HDMI,0.0,1.0,0.0,"15,6 inç",0.0,8 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,,,IPS,32 GB,,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Oyun,0.0,19.099
32,HDMI,0.0,0.0,0.0,"13,3 inç",0.0,Paylaşımlı,1.0,0.0,1.0,Distribütör Garantili,,,,512 GB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,512 GB,,,2560 x 1600,0.0,0.0,0.0,1.0,1.0,512 GB,0.0,Ev - Okul,0.0,12.999
32,HDMI,0.0,0.0,0.0,14 inç,0.0,2 GB,0.0,0.0,1.0,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,1 TB,,,1920 x 1080,0.0,0.0,0.0,1.0,1.0,1 TB,0.0,Ofis - İş,0.0,8.949
