RAM,Bağlantı Girişleri:,Bluetooth,CihazAgirligi,DokunmatikEkran,EkranBoyutu,GCMT,EkranKartiHafizasi,EkranKartiTipi,EkranKarti,EkranOzelligi,Garanti Tipi:,Görüntü Kalitesi:,HDMI:,Hard Disk Kapasitesi:,Kapasite:,Klavye:,Kullanım Amacı:,Optik Sürücü Tipi:,Optik Sürücü:,Panel Tipi:,Ram (Sistem Belleği):,Renk:,SSD Kapasitesi:,Web Color:,Çözünürlük Standartı:,Çözünürlük:,IslemciFrekansi,GHz,IslemciModeli,IslemciNesli,IslemciTipi,IslemciCekirdekSayisi,IsletimSistemi,SarJliKullanimSüresi,url,price
32,HDMI,1.0,1.0,0.0,"15,6 inç",1.0,4 GB ve altı,0.0,1.0,Full HD,Distribütör Garantili,,,,256 GB,Aydınlatmalı,Ofis - İş,Yok,,,8 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//toshiba/siyah-portege-x30-e-19q-dokunmatik-ekran-dizustu-bilgisayar-p-63118848?boutiqueId=544254&merchantId=266906,17.549
32,HDMI,1.0,0.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-20ra003wtx11-i5-10210u-16gb-1tb-1tbssd-w10p-14-fullhd-tasinabilir-bilgisayar-p-63116416?boutiqueId=544254&merchantId=106664,10.299
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,16 GB,1.0,1.0,QHD,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,1 TB,,,3840 x 2160,QHD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//lenovo/p73-e-2276m-20qr002xtx-16gb-1tb-ssd-rtx5000-w10pro-17-3-uhd-tasinabilir-bilgisayar-p-47020502?boutiqueId=544254&merchantId=106664,51.300
32,HDMI,1.0,0.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-i5-10210u-16gb-1tb-512gb-ssd-20ra005gtxz28-w10p-14-fhd-p-50798024?boutiqueId=544254&merchantId=109354,"10.211,08"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//lenovo/dell-latitude-3510-n011l351015emea_u-i5-10210u-8gb-256gb-ssd-15-6-dos-p-57597022?boutiqueId=544254&merchantId=108699,6.559
32,HDMI,0.0,1.0,1.0,14 inç,1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Aydınlatmalı,Oyun,DVD Yazıcı,,,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Oyun,https://www.trendyol.com//msi/prestige-14-a10sc-019tr-intel-core-i7-10710u-16gb-ddr4-gtx1650-gddr5-4gb-512gb-ssd-14-fhd-w10-p-32106976?boutiqueId=544254&merchantId=106198,17.500
32,HDMI,1.0,1.0,1.0,14 inç,0.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-e14-intel-i7-10510u-16gb-256gb-ssd-win-10-pro-dizustu-bilgisayar-20ra005ctxt19-p-56496653?boutiqueId=544254&merchantId=114271,9.699
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/d509da7-ej887a7-amd-ryzen-3-3250u-8gb-512gb-ssd-w10-home-15-6-fhd-p-53762863?boutiqueId=544254&merchantId=155616,"6.663,25"
32,HDMI,0.0,1.0,0.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Q Türkçe,Ofis - İş,Yok,,IPS,8 GB,Gri,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/yoga-c740-81tc000ytx-i7-10510u-8gb-512ssd-14-fhd-w10-notebook-p-34194601?boutiqueId=544254&merchantId=134092,13.479
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,12 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/d509dj-ej119a3-ryzen7-3700u-12gb-256ssd-mx230-15-6-fhd-freedos-tasinabilir-bilgisayar-p-65088233?boutiqueId=544254&merchantId=106664,7.299
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Beyaz,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//exa/trend-3t2-i3-1005g1-8gb-256gb-15-6-hd-dos-intel-uhd-graphics-freedos-p-65007529?boutiqueId=544254&merchantId=117279,4.449
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB ve altı,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Siyah,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/precision-m3551-p3-intel-core-i5-10300h-32gb-1tb-ssd-p620-windows-10-pro-15-6-fhd-nb-p-63104029?boutiqueId=544254&merchantId=106664,13.999
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,2 TB,Q Türkçe,Oyun,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,2 TB,Q Türkçe,Oyun,https://www.trendyol.com//lenovo/ideapad-l340-intel-core-i7-9750h-32gb-2tb-1tb-ssd-gtx1650-w10-home-17-3-fhd-81ll000ytx34-p-62786856?boutiqueId=544254&merchantId=155616,"17.692,59"
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/x540na-gq063z2-celeron-n3350-4gb-256gb-ssd-fdos-15-6-p-60123018?boutiqueId=544254&merchantId=109354,"4.581,30"
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Oyun,Yok,,,8 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Oyun,https://www.trendyol.com//dell/g315-4b750f85c01-i7-10750h-8gb-256ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-p-59123728?boutiqueId=544254&merchantId=106664,10.849
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Numerik Tuşlu Aydınlatmalı,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu Aydınlatmalı,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-l15-amd-r7-pro-4750u-16gb-512gb-ssd-20u7001ytxz34-w10p-15-6-fhd-p-54755029?boutiqueId=544254&merchantId=109354,"10.641,66"
32,HDMI,1.0,1.0,1.0,"10,1 inç",1.0,6 GB,0.0,1.0,Retina,İthalatçı Garantili,,,,4 TB ve üstü,Aydınlatmalı,Tasarım,DVD Okuyucu,,,8 GB,Kahverengi,256 GB,,,1920 x 1200,Retina,İthalatçı Garantili,HD Ready,Var,1 TB,4 TB ve üstü,Aydınlatmalı,Tasarım,https://www.trendyol.com//asus/p5440fa-bm1312-i5-8265u-8gb-512gb-14-dosas-p5440fa-bm1312-i5-8265u-8gb-512gb-14-dos-p-54711176?boutiqueId=544254&merchantId=128426,7.995
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,0.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/v15-ada-amd-3020e-8gb-256gb-ssd-freedos-15-6-fhd-tasinabilir-bilgisayar-82c7008gtx7-p-56872400?boutiqueId=544254&merchantId=107092,5.199
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,4K Ultra HD,İthalatçı Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,3840 x 2160,4K Ultra HD,İthalatçı Garantili,HD Ready,Var,1 TB,Yok,Q İngilizce,Ofis - İş,https://www.trendyol.com//lenovo/thinkpad-x1-carbon-gen7-20qd00kwuk-core-i7-8565u-p-62262118?boutiqueId=544254&merchantId=121070,16.000
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/5490-n4106vn5490emea_u-i5-10210u-8gb-256gb-ssd-14-fd-p-49329356?boutiqueId=544254&merchantId=118442,6.999
32,HDMI,1.0,0.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/14-20sl0045tx-i5-1035g1-8gb-512ssd-2gb-14-fullhd-freedos-tasinabilir-bilgisayar-p-42764059?boutiqueId=544254&merchantId=104683,7.499
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e15-20rd0067tx04-intel-core-i5-10210u-8-gb-256-gb-ssd-15-6-inch-freedos-p-41195211?boutiqueId=544254&merchantId=107168,8.797
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Oyun,Yok,,,16 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//dell/g315-4b750f85c09-i7-10750h-16gb-1tb-256ssd-gtx1650ti-freedos-15-6-fhd-tasinabilir-bilgisayar-p-58933126?boutiqueId=544254&merchantId=106664,11.599
32,HDMI,1.0,0.0,0.0,"12,5 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,Var,,Yok,Aydınlatmalı,Ev - Okul,Yok,,IPS,8 GB,Siyah,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ev - Okul,https://www.trendyol.com//toshiba/portege-x20w-d-10v-i7-7500u-2-7-ghz-8gb-512gb-ssd-12-5-fhd-touch-tumlesik-vga-win10-pro-ca-p-2573751?boutiqueId=544254&merchantId=112319,13.900
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB,0.0,1.0,,,,,,1 TB,Q Türkçe,Oyun,Yok,,,8 GB,,128 GB,,,,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Oyun,https://www.trendyol.com//hp/pavilion-15-ec0001nt-ryzen-7-3750h-8gb-1tb-128-ssd-4gb-freedos-15-6-fhd-7we76ea-p-34346100?boutiqueId=537784&merchantId=4367,9.999
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Metalik,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/envy-284m0ea-intel-i7-10750h-16gb-1tb-ssd-4gb-1650ti-15-6-fd-p-57195714?boutiqueId=543900&merchantId=108699,"12.863,70"
16,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,HD,Distribütör Garantili,HD Ready,Var,,256 GB,Q Türkçe,Ev - Okul,Yok,,TN,4 GB,Gri,256 GB,,HD Ready (HD),1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,256 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//hp/15-da2067nt-intel-core-i5-10210u-4gb-256gb-ssd-mx110-freedos-15-6-tasinabilir-bilgisayar-1s7w8ea-p-49009418?boutiqueId=544519&merchantId=105013,5.999
32,HDMI,0.0,0.0,0.0,"13,3 inç",1.0,Paylaşımlı,1.0,1.0,Full HD,İthalatçı Garantili,HD Ready,Yok,,Yok,Q İngilizce,Ofis - İş,Yok,,IPS,16 GB,Gri,512 GB,,,2160 x 1440,Full HD,İthalatçı Garantili,HD Ready,Yok,1 TB,Yok,Q İngilizce,Ofis - İş,https://www.trendyol.com//microsoft/surface-laptop-3-intel-i7-1065g7-16gb-512gb-ssd-13-5-win-10-pro-platin-qxs-00001-p-54545013?boutiqueId=544254&merchantId=112804,21.499
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,4 GB ve altı,1.0,1.0,QHD,Distribütör Garantili,,,,Yok,Aydınlatmalı,Ofis - İş,Yok,,,64 GB,Siyah,1 TB,,,3840 x 2160,QHD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Aydınlatmalı,Ofis - İş,https://www.trendyol.com//dell/precision-m5550-t8-w-10855m-64gb-1tb-ssd-t1000-w10pro-15-6-fhd-tasinabilir-is-istasyonu-p-48884010?boutiqueId=544254&merchantId=106664,33.905
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/vostro-5401-n4105bpvn5401emea13-i5-1035g1-32gb-1tbssd-2gb-freedos-14-fhd-nb-p-48816106?boutiqueId=544254&merchantId=106664,9.089
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,Yok,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e14-20ra005dtx-i5-10210u-8gb-1tb-14-fullhd-freedos-tasinabilir-bilgisayar-p-42764399?boutiqueId=540694&merchantId=108699,"6.878,40"
32,HDMI,1.0,0.0,1.0,"17,3 inç",1.0,6 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,,,Yok,Numerik Tuşlu,Oyun,Yok,,IPS,16 GB,Siyah,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Numerik Tuşlu,Oyun,https://www.trendyol.com//msi/gl75-leopard-10ser-256tr-intel-core-i7-10750h-16gb-512gb-ssd-6gb-rtx2060-17-3-144hz-freedos-p-42506299?boutiqueId=544254&merchantId=144887,18.499
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,8 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/d509dj-ej119z19-amd-r7-3700u-8gb-256gb-ssd-w10p-mx230-15-6-fhd-p-65304174?boutiqueId=544254&merchantId=109354,"10.329,13"
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,240,Q Türkçe,Ev - Okul,Yok,,,4 GB,Gümüş,240 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,240,Q Türkçe,Ev - Okul,https://www.trendyol.com//casper/nirvana-c350-5005-4u00t-nb-p-65214346?boutiqueId=544254&merchantId=106895,4.998
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//hp/15-da2044nt-1e0s2ea03-i3-10110u-8gb-256ssd-15-6-w10h-hd-tasinabilir-bilgisayar-p-65073906?boutiqueId=544254&merchantId=106664,5.999
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,4 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-gaming-3-81y400d9tx04-i5-10300h-16gb-512ssd-4gb-15-6-fullhd-freedos-p-63104320?boutiqueId=544254&merchantId=106664,8.999
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,Yok,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e15-i7-10510u-8gb-1tb-20rds03700n5-fdos-15-6-fhd-p-63085923?boutiqueId=544254&merchantId=109354,"11.692,58"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//asus/d509da-ej181a7-amd-ryzen-5-3500u-20gb-512gb-ssd-freedos-15-6-fhd-p-63016963?boutiqueId=544254&merchantId=155616,"10.611,04"
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,4 GB,Siyah,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/vostro-hd-led-freedos-notebook-3501-n6502vn3501emea0_u-i3-1005g1-4gb-256gb-ssd-o-b-15-6-p-63009364?boutiqueId=544254&merchantId=114849,9.999
32,HDMI,1.0,1.0,1.0,"17,3 inç",1.0,6 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,32 GB,Q Türkçe,Ofis - İş,Yok,,,32 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,32 GB,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/precision-m5750-u0-intel-core-i7-10750h-32gb-512gb-ssd-rtx3000-windows-10-pro-17-3-fhd-nb-p-62997068?boutiqueId=544254&merchantId=106664,29.299
32,HDMI,1.0,0.0,1.0,"15,6 inç",0.0,Paylaşımlı,0.0,1.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ev - Okul,Yok,,,4 GB,Siyah,512 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ev - Okul,https://www.trendyol.com//asus/x540na-gq063z4-celeron-n3350-4gb-512gb-ssd-fdos-15-6-p-60124432?boutiqueId=544254&merchantId=109354,"4.909,31"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,,8 GB,Gri,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/e15-20t8001utx04-ryzen7-4700u-8gb-1tbssd-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-58931575?boutiqueId=544254&merchantId=106664,9.099
32,HDMI,1.0,1.0,1.0,14 inç,1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,,20 GB,Gri,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//dell/vostro-5490-n4105vn5490emea13-i5-10210u-20gb-256ssd-fdos-2gb-fhd-tasinabilir-bilgisayar-p-43506141?boutiqueId=544254&merchantId=106664,7.649
32,HDMI,0.0,1.0,1.0,"15,6 inç",1.0,Paylaşımsız,1.0,1.0,Full HD,Distribütör Garantili,,Var,250 GB,Yok,Q Türkçe,Ofis - İş,Yok,,,16 GB,Siyah,256 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,250 GB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/thinke15-i7-10510u-16g-256ssd-rx640-w10-15-6-20rds03700t5-dizustu-bilgisayar-p-42463533?boutiqueId=544254&merchantId=114271,11.699
32,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,1.0,Full HD,İthalatçı Garantili,,Var,,120,Q Türkçe,Ofis - İş,DVD Super Multi,,,4 GB,Siyah,120 GB,,,1920 x 1080,Full HD,İthalatçı Garantili,HD Ready,Var,1 TB,120,Q Türkçe,Ofis - İş,https://www.trendyol.com//technopc/techno-pc-t15-i3-1005g1-2ghz-4gb-ram-120gb-ssd-15-6-notebook-p-54309639?boutiqueId=544254&merchantId=221042,4.689
8,HDMI,1.0,0.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,Full HD,Distribütör Garantili,HD Ready,,,1 GB,Numerik Tuşlar Yok,Ofis - İş,Yok,,TN,12 GB,,512 GB,,Full HD (FHD),1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 GB,Numerik Tuşlar Yok,Ofis - İş,https://www.trendyol.com//lenovo/v15-iwl-81ye0090tx-i7-8565u-12gb-512gb-ssd-2gb-mx110-15-6-freedos-p-41094055?boutiqueId=544254&merchantId=108699,9.325
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,2 GB,1.0,1.0,,Distribütör Garantili,,,,Yok,Q Türkçe,Tasarım,,,,8 GB,Siyah,256 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Tasarım,https://www.trendyol.com//dell/inspiron-3593-intel-core-i5-1035g1-8gb-256gb-ssd-mx230-freedos-15-6-fhd-fb35f82c-p-39632492?boutiqueId=544254&merchantId=251469,7.700
32,HDMI,0.0,1.0,0.0,"13,3 inç",1.0,4 GB,1.0,1.0,QHD,İthalatçı Garantili,,,,Yok,Q İngilizce,Ofis - İş,Yok,,,32 GB,Altın,512 GB,,,2880 x 1800,QHD,İthalatçı Garantili,HD Ready,Var,1 TB,Yok,Q İngilizce,Ofis - İş,https://www.trendyol.com//microsoft/surface-book-3-tablet-core-i7-1065g7-1-3-ghz-win-10-pro-32gb-ram-512gb-ssd-15-gtx-1650-p-47318007?boutiqueId=544254&merchantId=112804,26.999
32,HDMI,1.0,1.0,1.0,13 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,512 GB,Q Türkçe,Ev - Okul,Yok,,,8 GB,Bej,512 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,512 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//i-life-digital/i-life-zed-air-cx5-intel-i5-5257u-15-6-fhd-8gb-ram-256-gb-ssd-windows10-notebook-p-52831536?boutiqueId=544254&merchantId=195215,"5.948,48"
32,HDMI,1.0,1.0,1.0,"15,6 inç",1.0,Paylaşımlı,0.0,0.0,Full HD,Distribütör Garantili,,,,1 TB,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,1 TB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,1 TB,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/v15-ada-amd-3020e-8gb-1tb-w10home15-6-fhd-tasinabilir-bilgisayar-82c7008gtx4-p-56872707?boutiqueId=544254&merchantId=107092,5.599
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,0.0,HD,Distribütör Garantili,,,,Yok,Q Türkçe,Ofis - İş,Yok,,TN,8 GB,Gri,256 GB,,,1366 x 768,HD,Distribütör Garantili,HD Ready,Var,1 TB,Yok,Q Türkçe,Ofis - İş,https://www.trendyol.com//lenovo/ideapad-3-amd-ryzen-3-3250u-8gb-256gb-ssd-freedos-14-tasinabilir-bilgisayar-81w00057tx1-p-56657179?boutiqueId=544254&merchantId=107092,5.649
32,HDMI,1.0,1.0,1.0,14 inç,1.0,Paylaşımlı,0.0,1.0,Full HD,Distribütör Garantili,,,,128 GB,Q Türkçe,Ev - Okul,Yok,,,4 GB,Altın,128 GB,,,1920 x 1080,Full HD,Distribütör Garantili,HD Ready,Var,1 TB,128 GB,Q Türkçe,Ev - Okul,https://www.trendyol.com//acer/swift1-gold-nx-gxrey-001-pentium-n5000-4gb-128ssd-win10-14-fhd-p-56875281?boutiqueId=544254&merchantId=107301,"5.079,99"
